,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
40,0,combined_CCA,3,3,0.85423614254974,0.8818303650431871,19.69964027404785,-1
41,0,combined_CCA,3,3,0.8741205423725786,0.7597992987143813,17.20371699333191,-1
42,0,combined_CCA,3,3,0.8647501755965294,0.8554145011499201,58.49399256706238,-1
43,0,combined_CCA,3,3,0.8606231112982112,0.8193190466119203,21.53867197036743,-1
44,0,greedy_CCA,5,5,0.8346883154817549,0.8374567108343136,0.9713773727416992,-1
45,0,greedy_CCA,5,5,0.8449841239178871,0.828356337114964,0.9996092319488524,-1
46,0,greedy_CCA,5,5,0.8751789545326705,0.8293012812407937,1.1002516746520996,-1
47,0,greedy_CCA,5,5,0.8568937056689471,0.8089253175521697,1.041942834854126,-1
48,0,greedy_CCA,5,5,0.8541120195030628,0.8492615627720308,0.9596283435821532,-1
49,0,CCA_without,5,5,0.8282385628536191,0.8293123310094664,1000.0360836982728,-1
50,0,CCA_without,5,5,0.8484262536513496,0.8696744240402582,1000.037311077118,-1
51,0,CCA_without,5,5,0.8707005046257439,0.8264663604535594,1000.0944335460664,-1
52,0,CCA_without,5,5,0.7935603134608628,0.807763903245309,1000.0575668811798,-1
53,0,CCA_without,5,5,0.8824033965953514,0.8162490500622338,1000.05335187912,-1
54,0,CCA_with,5,5,0.847509605322385,0.8440170438327823,105.66719627380373,8
55,0,CCA_with,5,5,0.8397563328989155,0.8681941684497521,100.62200593948364,1
56,0,CCA_with,5,5,0.8681919838399511,0.8332286368186486,101.37100124359132,2
57,0,CCA_with,5,5,0.8822696069733678,0.8881555996589592,108.74572610855104,13
58,0,CCA_with,5,5,0.8823542660312811,0.8094234514443498,107.40730667114258,11
59,0,multistart_CCA,5,5,0.8692166091132819,0.8443765476034971,192.7185778617859,-1
60,0,multistart_CCA,5,5,0.8693623145551227,0.8607952212389673,191.98097229003903,-1
61,0,multistart_CCA,5,5,0.9047570050047232,0.823275347542141,187.3948986530304,-1
62,0,multistart_CCA,5,5,0.8687317519696166,0.850086242632032,206.2175841331482,-1
63,0,multistart_CCA,5,5,0.8838004342747312,0.8231145804449285,209.25035333633423,-1
64,0,benders_CCA_without,5,5,0.7280733843450277,0.7560832088175673,1025.2459983825684,304
65,0,benders_CCA_without,5,5,0.5975906290368284,0.5957780229481476,1000.2152712345124,195
66,0,benders_CCA_without,5,5,0.7253292448454122,0.7434624924828672,1115.721125125885,167
67,0,benders_CCA_without,5,5,0.7724620145529463,0.7422883351978781,1120.3872430324554,28
68,0,benders_CCA_without,5,5,0.7979183503842369,0.8526368524268045,1035.314192533493,314
69,0,benders_CCA_with,5,5,0.8403393653772737,0.8365939833283863,1182.6645395755768,27
70,0,benders_CCA_with,5,5,0.8392653610927093,0.8533937474924491,1152.905306339264,19
71,0,benders_CCA_with,5,5,0.8680909417461807,0.8359455238197291,1016.01740193367,157
72,0,benders_CCA_with,5,5,0.868374682857758,0.8804874133499421,1108.3133602142334,36
73,0,benders_CCA_with,5,5,0.86883754882964,0.7992151099099426,1020.9346871376038,82
74,0,kernelsearch_CCA_without,5,5,0.8500270002389388,0.8958647303829649,951.0318846702576,-1
75,0,kernelsearch_CCA_without,5,5,0.8586650309727463,0.8846642837487568,935.1072726249696,-1
76,0,kernelsearch_CCA_without,5,5,0.8823629201463691,0.8104672772782014,937.8728866577148,-1
77,0,kernelsearch_CCA_without,5,5,0.8740793832366299,0.8601998616151325,958.8743631839752,-1
78,0,kernelsearch_CCA_without,5,5,0.8708790827927919,0.8649367187474476,950.7044019699096,-1
79,0,kernelsearch_CCA_with,5,5,0.8500270002389388,0.8958647303829649,951.4349267482758,-1
80,0,kernelsearch_CCA_with,5,5,0.8586650309727463,0.8846642837487568,935.205968618393,-1
81,0,kernelsearch_CCA_with,5,5,0.8823629201463691,0.8104672772782014,937.716911315918,-1
82,0,kernelsearch_CCA_with,5,5,0.8740793832366299,0.8601998616151325,958.2064456939696,-1
83,0,kernelsearch_CCA_with,5,5,0.8708790827927919,0.8649367187474476,950.919704437256,-1
84,0,combined_CCA,5,5,0.8833783085824936,0.9040076045533236,5.641251802444458,-1
85,0,combined_CCA,5,5,0.8821899400398455,0.9033178626068996,6.106928825378418,-1
86,0,combined_CCA,5,5,0.8971018232583399,0.8296805494368301,6.214568138122559,-1
87,0,combined_CCA,5,5,0.8940998456645892,0.8789318095760551,6.310683965682983,-1
88,0,combined_CCA,5,5,0.8981622730226934,0.8651387741337321,6.810452461242676,-1
89,0,greedy_CCA,10,10,0.8849238799792581,0.8567871903913509,2.362433433532715,-1
90,0,greedy_CCA,10,10,0.8889149588515787,0.8620123854472238,2.38579535484314,-1
91,0,greedy_CCA,10,10,0.8927274523364334,0.8578518041924545,2.537697553634644,-1
92,0,greedy_CCA,10,10,0.8914298779887058,0.867661870193818,2.4135046005249023,-1
93,0,greedy_CCA,10,10,0.9024162540437756,0.861116207299358,2.422430515289306,-1
94,0,CCA_without,10,10,0.8709669322379942,0.8829131992691094,1000.0588800907136,-1
95,0,CCA_without,10,10,0.8761330722872327,0.8466029929265125,1000.1053087711334,-1
96,0,CCA_without,10,10,0.87539636615052,0.8687046441113176,1000.0561294555664,-1
97,0,CCA_without,10,10,0.8690732922919908,0.8200299200385928,1000.0479471683502,-1
98,0,CCA_without,10,10,0.8930260004887656,0.8447111461116112,1000.0756940841676,-1
99,0,CCA_with,10,10,0.8423419849044699,0.8502090063374278,100.62960267066956,1
100,0,CCA_with,10,10,0.8941229992908751,0.8607152888026327,105.6862256526947,10
101,0,CCA_with,10,10,0.8697268801581164,0.8656652789246954,105.74183225631714,11
102,0,CCA_with,10,10,0.8769239305919979,0.8424001910894332,109.8152334690094,17
103,0,CCA_with,10,10,0.8967796846005441,0.8545614424919512,110.5951120853424,18
104,0,multistart_CCA,10,10,0.8878394527156038,0.9099374871357038,213.9695427417755,-1
105,0,multistart_CCA,10,10,0.8921455078021074,0.8661921578425231,182.402161359787,-1
106,0,multistart_CCA,10,10,0.9069274303031708,0.8477213621036548,159.13764023780823,-1
107,0,multistart_CCA,10,10,0.900591146871413,0.8913793470338425,162.05215859413147,-1
108,0,multistart_CCA,10,10,0.8947431954352775,0.8464742388070243,184.219955444336,-1
109,0,benders_CCA_without,10,10,0.7874597517705237,0.7998961561467378,1067.0967240333557,356
110,0,benders_CCA_without,10,10,0.8096456744241752,0.8020320311015041,1013.7562885284424,278
111,0,benders_CCA_without,10,10,0.6701411356857446,0.6311301788087544,1127.0726783275604,105
112,0,benders_CCA_without,10,10,0.7966014072662356,0.7778024087786698,1042.9915404319763,207
113,0,benders_CCA_without,10,10,0.8025227867254568,0.7797176538831416,1002.3146932125092,646
114,0,benders_CCA_with,10,10,0.8456436447653995,0.861302661843493,1053.0841376781464,232
115,0,benders_CCA_with,10,10,0.8814482229743814,0.8619180976804988,1117.098623752594,55
116,0,benders_CCA_with,10,10,0.8629915180533815,0.8521967620949338,1013.1862103939056,56
117,0,benders_CCA_with,10,10,0.8490907651864646,0.8057055389989475,1145.2281413078308,106
118,0,benders_CCA_with,10,10,0.885083350982423,0.8358038460110325,1130.8069877624512,16
119,0,kernelsearch_CCA_without,10,10,0.8731187011706063,0.9125990450144824,944.4081764221193,-1
120,0,kernelsearch_CCA_without,10,10,0.8620733611754876,0.8890479876531432,928.9470002651216,-1
121,0,kernelsearch_CCA_without,10,10,0.8910408734756325,0.8085199453095742,929.4485685825348,-1
122,0,kernelsearch_CCA_without,10,10,0.8982452457844636,0.871995496658438,946.1914443969728,-1
123,0,kernelsearch_CCA_without,10,10,0.8676516777204939,0.8608941789939349,944.2272865772248,-1
124,0,kernelsearch_CCA_with,10,10,0.8731187011706063,0.9125990450144824,944.1333889961244,-1
125,0,kernelsearch_CCA_with,10,10,0.8620733611754876,0.8890479876531432,928.8183751106262,-1
126,0,kernelsearch_CCA_with,10,10,0.8910408734756325,0.8085199453095742,929.0524654388428,-1
127,0,kernelsearch_CCA_with,10,10,0.8982452457844636,0.871995496658438,945.8866279125214,-1
128,0,kernelsearch_CCA_with,10,10,0.8676516777204939,0.8608941789939349,943.5637512207032,-1
129,0,combined_CCA,10,10,0.9073334425431552,0.9204645033108104,45.12954831123352,-1
130,0,combined_CCA,10,10,0.9074479967541704,0.9196762159582864,52.15191292762756,-1
131,0,combined_CCA,10,10,0.9245772303602314,0.8629410001822836,82.56087636947632,-1
132,0,combined_CCA,10,10,0.9136168236504116,0.9056588794284448,49.982499837875366,-1
133,0,combined_CCA,10,10,0.9162101745279284,0.8850456347367924,126.3967831134796,-1
134,1,greedy_CCA,2,2,0.7377697663587863,0.7457248611659113,0.03291916847229,-1
135,1,greedy_CCA,2,2,0.8588104343579664,0.8286569131564643,0.0307261943817138,-1
136,1,greedy_CCA,2,2,0.8474160666347866,0.8588188200309774,0.0310184955596923,-1
137,1,greedy_CCA,2,2,0.8500708848351927,0.8529935078904777,0.0308859348297119,-1
138,1,greedy_CCA,2,2,0.7352468598431329,0.7540342059406234,0.0316770076751709,-1
139,1,CCA_without,2,2,0.8433019352180176,0.8688738909623286,0.4723083972930908,-1
140,1,CCA_without,2,2,0.8588572142293545,0.828639678196762,0.6231482028961182,-1
141,1,CCA_without,2,2,0.8475705703274354,0.8583961180456885,0.4854025840759277,-1
142,1,CCA_without,2,2,0.8501826361435596,0.8527612189676935,0.6289470195770264,-1
143,1,CCA_without,2,2,0.8522321909430779,0.8486490926242644,1.092128038406372,-1
144,1,CCA_with,2,2,0.8433019352180176,0.8688738909623286,0.4937226772308349,1
145,1,CCA_with,2,2,0.8588572142293545,0.828639678196762,0.8273501396179199,1
146,1,CCA_with,2,2,0.8475705703274354,0.8583961180456885,0.526212215423584,1
147,1,CCA_with,2,2,0.8501826361435596,0.8527612189676935,0.6940550804138184,1
148,1,CCA_with,2,2,0.8522321909430779,0.8486490926242644,1.014235258102417,1
149,1,multistart_CCA,2,2,0.8432626212879824,0.8687931629075955,2.37679123878479,-1
150,1,multistart_CCA,2,2,0.8588182061935214,0.8286695714939784,2.605754137039185,-1
151,1,multistart_CCA,2,2,0.8475385854822522,0.858453711501523,2.1146116256713867,-1
152,1,multistart_CCA,2,2,0.8501597202657256,0.8528273231060223,1.5484459400177002,-1
153,1,multistart_CCA,2,2,0.8522034692870009,0.8485860027099633,2.3221664428710938,-1
154,1,benders_CCA_without,2,2,0.7378261910300459,0.7459024443095518,0.7488386631011963,25
155,1,benders_CCA_without,2,2,0.661369570433952,0.5776750574680664,1000.0971624851228,14571
156,1,benders_CCA_without,2,2,0.8475474263036886,0.8583944849117564,0.9572818279266356,26
157,1,benders_CCA_without,2,2,0.8501885903750629,0.8528375980816537,0.5095102787017822,14
158,1,benders_CCA_without,2,2,0.8522140602740828,0.8485479666277042,1000.0984978675842,16812
159,1,benders_CCA_with,2,2,0.8433019352180176,0.8688738909623286,1.850862741470337,37
160,1,benders_CCA_with,2,2,0.8588572142293545,0.828639678196762,2.0286107063293457,40
161,1,benders_CCA_with,2,2,0.8475705703274354,0.8583961180456885,1.254072666168213,19
162,1,benders_CCA_with,2,2,0.8501885903750629,0.8528375980816537,2.165146589279175,39
163,1,benders_CCA_with,2,2,0.8522321909430779,0.8486490926242644,2.519564151763916,39
164,1,kernelsearch_CCA_without,2,2,0.8421048529167655,0.8484956167018336,0.1720619201660156,-1
165,1,kernelsearch_CCA_without,2,2,0.8499728745585022,0.8283318097564609,0.1712298393249511,-1
166,1,kernelsearch_CCA_without,2,2,0.8408202513037089,0.8513586208398571,0.1610727310180664,-1
167,1,kernelsearch_CCA_without,2,2,0.8448642956752077,0.8423004198194404,0.1517987251281738,-1
168,1,kernelsearch_CCA_without,2,2,0.8405303734787077,0.8521445601671226,0.159454345703125,-1
169,1,kernelsearch_CCA_with,2,2,0.8421048529167655,0.8484956167018336,0.1574602127075195,-1
170,1,kernelsearch_CCA_with,2,2,0.8499728745585022,0.8283318097564609,0.1742191314697265,-1
171,1,kernelsearch_CCA_with,2,2,0.8408202513037089,0.8513586208398571,0.1611068248748779,-1
172,1,kernelsearch_CCA_with,2,2,0.8448642956752077,0.8423004198194404,0.1425879001617431,-1
173,1,kernelsearch_CCA_with,2,2,0.8405303734787077,0.8521445601671226,0.1545708179473877,-1
174,1,combined_CCA,2,2,0.8421048529167655,0.8484956167018336,0.0713453292846679,-1
175,1,combined_CCA,2,2,0.8566909508808743,0.8253007999963263,0.0824692249298095,-1
176,1,combined_CCA,2,2,0.84521178689695,0.8553888067111476,0.075221300125122,-1
177,1,combined_CCA,2,2,0.8475812958611525,0.848358228339981,0.1065678596496582,-1
178,1,combined_CCA,2,2,0.8501203254086289,0.8471864164695112,0.0753576755523681,-1
179,1,greedy_CCA,3,3,0.868584271251403,0.8812540177959466,0.0647079944610595,-1
180,1,greedy_CCA,3,3,0.9342189009534536,0.9208762250213224,0.0561349391937255,-1
181,1,greedy_CCA,3,3,0.927898408597706,0.936444939331728,0.0566716194152832,-1
182,1,greedy_CCA,3,3,0.9310462611975464,0.92949054433095,0.0575599670410156,-1
183,1,greedy_CCA,3,3,0.8726019805210435,0.8727528779952113,0.0656595230102539,-1
184,1,CCA_without,3,3,0.9267328760149716,0.9403612111605288,12.73130750656128,-1
185,1,CCA_without,3,3,0.9344183924933044,0.920676111931449,11.9460186958313,-1
186,1,CCA_without,3,3,0.9280057997301392,0.9364269369139756,8.825721263885498,-1
187,1,CCA_without,3,3,0.9311265386313816,0.9291811711260698,11.86860728263855,-1
188,1,CCA_without,3,3,0.9286539205770727,0.9346503323024402,11.757512092590332,-1
189,1,CCA_with,3,3,0.9267328760149716,0.9403612111605288,12.657653570175173,1
190,1,CCA_with,3,3,0.9344183924933044,0.920676111931449,11.938245296478271,1
191,1,CCA_with,3,3,0.9280057997301392,0.9364269369139756,8.791790962219238,1
192,1,CCA_with,3,3,0.9311265386313816,0.9291811711260698,11.855560302734377,1
193,1,CCA_with,3,3,0.9286539205770727,0.9346503323024402,11.105218887329102,1
194,1,multistart_CCA,3,3,0.9267001857316146,0.9404817436376663,11.524753093719482,-1
195,1,multistart_CCA,3,3,0.9341530776828262,0.9209047119853824,37.05505061149597,-1
196,1,multistart_CCA,3,3,0.9279390056998096,0.9363793684094202,40.80624318122864,-1
197,1,multistart_CCA,3,3,0.9310938959757632,0.9292025816681878,36.622623920440674,-1
198,1,multistart_CCA,3,3,0.9286230188543684,0.9346314557824564,39.16405010223389,-1
199,1,benders_CCA_without,3,3,0.9266986566063484,0.9404037087760132,28.38598084449768,59
200,1,benders_CCA_without,3,3,0.9342676086717636,0.9207955792400492,45.17469334602356,89
201,1,benders_CCA_without,3,3,0.9279422567036072,0.9364150080875976,35.82681846618652,95
202,1,benders_CCA_without,3,3,0.9310645179562572,0.9293231334718788,43.155844926834106,91
203,1,benders_CCA_without,3,3,0.9286131045770272,0.934593051704246,34.44740343093872,85
204,1,benders_CCA_with,3,3,0.9267328760149716,0.9403612111605288,27.84965419769287,52
205,1,benders_CCA_with,3,3,0.9344183924933044,0.920676111931449,44.40312886238098,76
206,1,benders_CCA_with,3,3,0.9280057997301392,0.9364269369139756,1000.284836769104,4900
207,1,benders_CCA_with,3,3,0.9311265386313816,0.9291811711260698,30.9235155582428,52
208,1,benders_CCA_with,3,3,0.9286539205770727,0.9346503323024402,36.87332510948181,80
209,1,kernelsearch_CCA_without,3,3,0.9198268533245544,0.9347466975499376,13.23528003692627,-1
210,1,kernelsearch_CCA_without,3,3,0.9285324478363672,0.9126385059695596,8.334990739822388,-1
211,1,kernelsearch_CCA_without,3,3,0.9209187463842898,0.9311035158692,16.16716170310974,-1
212,1,kernelsearch_CCA_without,3,3,0.9267129797348406,0.9196454231060588,11.47990870475769,-1
213,1,kernelsearch_CCA_without,3,3,0.9206221722238476,0.9312224665191432,13.125182390213013,-1
214,1,kernelsearch_CCA_with,3,3,0.9198268533245544,0.9347466975499376,12.950359582901,-1
215,1,kernelsearch_CCA_with,3,3,0.9285324478363672,0.9126385059695596,8.33471965789795,-1
216,1,kernelsearch_CCA_with,3,3,0.9209187463842898,0.9311035158692,16.019962787628174,-1
217,1,kernelsearch_CCA_with,3,3,0.9267129797348406,0.9196454231060588,11.469881057739258,-1
218,1,kernelsearch_CCA_with,3,3,0.9206221722238476,0.9312224665191432,13.286430835723875,-1
219,1,combined_CCA,3,3,0.9230950203143526,0.9381795927824432,0.1874034404754638,-1
220,1,combined_CCA,3,3,0.9288600450709444,0.9164886453347562,0.1551301479339599,-1
221,1,combined_CCA,3,3,0.9234261623198854,0.9336405698947232,0.1449358463287353,-1
222,1,combined_CCA,3,3,0.9262838264888312,0.924341922742566,0.1635019779205322,-1
223,1,combined_CCA,3,3,0.9235622713621948,0.9279018195940036,0.1192748546600341,-1
224,2,greedy_CCA,2,2,0.933493923543487,0.9127095275091028,0.0353472232818603,-1
225,2,greedy_CCA,2,2,0.9248734078211944,0.9289842314987516,0.0370440483093261,-1
226,2,greedy_CCA,2,2,0.936194461320406,0.907242955414204,0.0359284877777099,-1
227,2,greedy_CCA,2,2,0.9262973178786096,0.9253693053933778,0.0347986221313476,-1
228,2,greedy_CCA,2,2,0.9253039949693554,0.9284999163903502,0.0344421863555908,-1
229,2,CCA_without,2,2,0.9335902259926828,0.913272849347836,0.4369418621063232,-1
230,2,CCA_without,2,2,0.92497296255376,0.929312616970656,0.3460259437561035,-1
231,2,CCA_without,2,2,0.936278112334472,0.9080043574443184,0.6769134998321533,-1
232,2,CCA_without,2,2,0.9264033446361842,0.925490453587517,0.79400634765625,-1
233,2,CCA_without,2,2,0.925355438091704,0.9284952547492464,0.8339023590087891,-1
234,2,CCA_with,2,2,0.9335902259926828,0.913272849347836,0.458461046218872,1
235,2,CCA_with,2,2,0.92497296255376,0.929312616970656,0.4014010429382324,1
236,2,CCA_with,2,2,0.936278112334472,0.9080043574443184,0.7397487163543701,1
237,2,CCA_with,2,2,0.9264033446361842,0.925490453587517,0.6751995086669922,1
238,2,CCA_with,2,2,0.925355438091704,0.9284952547492464,0.6920170783996582,1
239,2,multistart_CCA,2,2,0.9335445183024128,0.9132730609187324,2.4912562370300293,-1
240,2,multistart_CCA,2,2,0.9248943289052888,0.9292434904581044,2.382219076156616,-1
241,2,multistart_CCA,2,2,0.936232179093314,0.9077468725125616,2.402122259140014,-1
242,2,multistart_CCA,2,2,0.9263710931364604,0.9258164412819256,2.1661977767944336,-1
243,2,multistart_CCA,2,2,0.92530863050404,0.9285753977135788,1.7441363334655762,-1
244,2,benders_CCA_without,2,2,0.9335453967858643,0.912840736886651,1.4754791259765625,41
245,2,benders_CCA_without,2,2,0.924918328634474,0.9292695098787076,0.5666563510894775,13
246,2,benders_CCA_without,2,2,0.9358560305806712,0.9088194997174612,1.0841460227966309,28
247,2,benders_CCA_without,2,2,0.8676241246921026,0.8501689850382631,0.6605062484741211,17
248,2,benders_CCA_without,2,2,0.9253325128922212,0.9286330378317532,0.4619622230529785,9
249,2,benders_CCA_with,2,2,0.9335902259926828,0.913272849347836,1000.073813199997,25022
250,2,benders_CCA_with,2,2,0.92497296255376,0.929312616970656,1.7957706451416016,43
251,2,benders_CCA_with,2,2,0.936278112334472,0.9080043574443184,1000.0517928600312,17098
252,2,benders_CCA_with,2,2,0.9264033446361842,0.925490453587517,1000.0490357875824,16713
253,2,benders_CCA_with,2,2,0.925355438091704,0.9284952547492464,1000.0922634601592,16378
254,2,kernelsearch_CCA_without,2,2,0.908109158593094,0.8938632891227797,0.3395991325378418,-1
255,2,kernelsearch_CCA_without,2,2,0.9037996461803018,0.901778148005742,0.3187587261199951,-1
256,2,kernelsearch_CCA_without,2,2,0.9098387751714416,0.8908698628755289,0.3392817974090576,-1
257,2,kernelsearch_CCA_without,2,2,0.9043324175801796,0.8993095113272026,0.3138573169708252,-1
258,2,kernelsearch_CCA_without,2,2,0.903189182063734,0.9030804453803264,0.3218135833740234,-1
259,2,kernelsearch_CCA_with,2,2,0.908109158593094,0.8938632891227797,0.2779345512390136,-1
260,2,kernelsearch_CCA_with,2,2,0.9037996461803018,0.901778148005742,0.2831389904022217,-1
261,2,kernelsearch_CCA_with,2,2,0.9098387751714416,0.8908698628755289,0.3280253410339355,-1
262,2,kernelsearch_CCA_with,2,2,0.9043324175801796,0.8993095113272026,0.2924134731292724,-1
263,2,kernelsearch_CCA_with,2,2,0.903189182063734,0.9030804453803264,0.2794198989868164,-1
264,2,combined_CCA,2,2,0.9299982984886148,0.9077121213837754,0.1264848709106445,-1
265,2,combined_CCA,2,2,0.9208245624760834,0.925857781869486,0.1278674602508545,-1
266,2,combined_CCA,2,2,0.9335744904719224,0.9037156970969829,0.131829023361206,-1
267,2,combined_CCA,2,2,0.9224356192766696,0.9212992515648752,0.1263275146484375,-1
268,2,combined_CCA,2,2,0.920851093249365,0.9250113092495652,0.1235353946685791,-1
269,2,greedy_CCA,3,3,0.9706932294687436,0.94547141356881,0.0798587799072265,-1
270,2,greedy_CCA,3,3,0.9607135785864542,0.9658285079982162,0.0791170597076416,-1
271,2,greedy_CCA,3,3,0.9702347123229436,0.9455167135164716,0.0740363597869873,-1
272,2,greedy_CCA,3,3,0.9607337528593386,0.9660995830847516,0.0807945728302002,-1
273,2,greedy_CCA,3,3,0.9596667266782892,0.9686358141644712,0.0814085006713867,-1
274,2,CCA_without,3,3,0.9708265094057996,0.945925421328781,14.755958795547484,-1
