,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
208,0,True,benders_CCA_with,5,5,0.823102335945495,0.797829606201806,1107.51874661446,8
209,0,True,benders_CCA_with,5,5,0.813411317638039,0.784673238839018,1193.91461586952,5
210,0,True,kernelsearch_CCA_without,5,5,0.847677407120614,0.893680313085101,924.412774324417,-1
211,0,True,kernelsearch_CCA_without,5,5,0.823293113270928,0.891749051106514,924.898990869522,-1
212,0,True,kernelsearch_CCA_without,5,5,0.863785262274138,0.75524982262442,923.778503417969,-1
213,0,True,kernelsearch_CCA_without,5,5,0.864564230601712,0.85533323775459,925.221714258194,-1
214,0,True,kernelsearch_CCA_without,5,5,0.872779763525538,0.84071034185096,925.684736013412,-1
215,0,True,kernelsearch_CCA_with,5,5,0.847677407120614,0.893680313085101,924.356594085693,-1
216,0,True,kernelsearch_CCA_with,5,5,0.823293113270928,0.891749051106514,925.207978725433,-1
217,0,True,kernelsearch_CCA_with,5,5,0.863785262274138,0.75524982262442,923.836268901825,-1
218,0,True,kernelsearch_CCA_with,5,5,0.864564230601712,0.85533323775459,925.048337936401,-1
219,0,True,kernelsearch_CCA_with,5,5,0.872779763525538,0.84071034185096,925.424344301224,-1
220,0,True,combined_CCA,5,5,0.883280859104416,0.903831698924698,6.85669088363647,-1
221,0,True,combined_CCA,5,5,0.882189743140601,0.903321734836894,8.28366374969482,-1
222,0,True,combined_CCA,5,5,0.897109982476001,0.829624232035301,8.08976864814758,-1
223,0,True,combined_CCA,5,5,0.894063369429519,0.878916803536947,8.16409277915955,-1
224,0,True,combined_CCA,5,5,0.898161773831949,0.865141869528174,9.73493432998657,-1
225,0,True,greedy_CCA,10,10,0.884923879979258,0.856787190391351,3.05238819122314,-1
226,0,True,greedy_CCA,10,10,0.888914958851579,0.862012385447224,3.15744948387146,-1
227,0,True,greedy_CCA,10,10,0.892727452336434,0.857851804192454,3.30440640449524,-1
228,0,True,greedy_CCA,10,10,0.891429877988706,0.867661870193818,3.18337440490723,-1
229,0,True,greedy_CCA,10,10,0.902416254043776,0.861116207299358,3.22909641265869,-1
230,0,True,CCA_without,10,10,0.756066656047038,0.746671745981361,1000.06137442589,-1
231,0,True,CCA_without,10,10,0.770109228425255,0.711700235354,1000.06279730797,-1
232,0,True,CCA_without,10,10,0.811169701511183,0.804599425444264,1000.16361522675,-1
233,0,True,CCA_without,10,10,0.616634506528471,0.597622802476664,1000.08000874519,-1
