,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
190,8,CCA_with,3,3,1.0002722699214428,0.9999072422247184,100.39361000061037,3
191,8,CCA_with,3,3,1.000345336207389,0.9999263821823212,100.92322993278503,5
192,8,CCA_with,3,3,1.0002468300438878,0.9998886563445132,100.18025827407835,1
193,8,CCA_with,3,3,0.999999999999404,1.0,100.12053227424622,1
194,8,multistart_CCA,3,3,0.9999921545268408,0.9999889073732676,36.029277086257935,-1
195,8,multistart_CCA,3,3,1.0002474500049507,0.9998398620249848,69.48398327827454,-1
196,8,multistart_CCA,3,3,1.000367793795121,0.9999336082714044,69.74061131477356,-1
197,8,multistart_CCA,3,3,1.0002290672303675,0.9998810920445312,73.67850828170776,-1
198,8,multistart_CCA,3,3,1.00024476801262,0.999877823170652,62.7193706035614,-1
199,8,benders_CCA_without,3,3,0.9934246547782316,0.9939738309736068,1085.6770532131195,174
200,8,benders_CCA_without,3,3,0.9959500846772446,0.9954922506344148,1001.0995383262634,218
201,8,benders_CCA_without,3,3,0.972714250130842,0.95013250354008,1005.4218204021454,142
202,8,benders_CCA_without,3,3,0.4816246445508853,0.1679825226682692,1003.5345811843872,100
203,8,benders_CCA_without,3,3,0.4851419941446977,0.1233883119593059,1016.6977229118348,218
204,8,benders_CCA_with,3,3,1.0001049238893696,0.9999331519640782,100.66967749595642,1
205,8,benders_CCA_with,3,3,1.0002188296863326,0.9998337879768918,252.41737365722656,45
206,8,benders_CCA_with,3,3,1.0001084195090078,0.9988355400242448,1002.4485857486724,89
207,8,benders_CCA_with,3,3,0.9999090488859984,0.999943692421253,1012.2267744541168,233
208,8,benders_CCA_with,3,3,1.0000524824465882,0.9997772257595192,101.16032576560974,1
209,8,kernelsearch_CCA_without,3,3,0.999528153844572,0.999301498293054,848.6327118873596,-1
210,8,kernelsearch_CCA_without,3,3,0.9999999999993882,1.0000000000000002,813.3568103313446,-1
211,8,kernelsearch_CCA_without,3,3,1.0002171217489308,0.9996288316788448,890.9015686511993,-1
212,8,kernelsearch_CCA_without,3,3,0.9999860319166228,0.9997408532701622,788.4987199306488,-1
213,8,kernelsearch_CCA_without,3,3,0.9999999999994044,1.0,784.050642490387,-1
214,8,kernelsearch_CCA_with,3,3,0.999528153844572,0.999301498293054,846.468409538269,-1
215,8,kernelsearch_CCA_with,3,3,0.9999999999993882,1.0000000000000002,812.3651883602142,-1
216,8,kernelsearch_CCA_with,3,3,1.0002171217489308,0.9996288316788448,891.0477735996246,-1
217,8,kernelsearch_CCA_with,3,3,0.9999860319166228,0.9997408532701622,791.9032011032104,-1
218,8,kernelsearch_CCA_with,3,3,0.9999999999994044,1.0,775.5603561401367,-1
219,8,combined_CCA,3,3,1.0007131245072338,0.9998806033045023,1.8607923984527588,-1
220,8,combined_CCA,3,3,1.0005525791645014,0.9992963139283968,2.525402069091797,-1
221,8,combined_CCA,3,3,1.0005041555843477,0.9996061478808462,1.86615800857544,-1
222,8,combined_CCA,3,3,1.0006225333914494,0.9999593963492004,3.4338865280151367,-1
223,8,combined_CCA,3,3,1.0004800456281446,0.9998931930327714,1.1814162731170654,-1
224,8,greedy_CCA,5,5,0.9999999999994128,1.0,0.6571857929229736,-1
225,8,greedy_CCA,5,5,0.9999999999993884,1.0,0.6527173519134521,-1
226,8,greedy_CCA,5,5,0.9999999999994246,1.0,0.6525392532348633,-1
227,8,greedy_CCA,5,5,0.9999999999993814,1.0,0.6535367965698242,-1
228,8,greedy_CCA,5,5,0.999999999999404,1.0,0.6513776779174805,-1
229,8,CCA_without,5,5,0.9484530170789416,0.9145088836644996,1000.026964187622,-1
230,8,CCA_without,5,5,0.9988679205386406,0.9991441712161492,1000.084344148636,-1
231,8,CCA_without,5,5,0.92104503640681,0.8098975640483451,1000.0623049736024,-1
232,8,CCA_without,5,5,0.9576145626721956,0.9659298977543396,1000.0353405475616,-1
233,8,CCA_without,5,5,0.9978389980009936,0.9973963404836416,1000.0297424793245,-1
234,8,CCA_with,5,5,0.999941139754045,0.99993216200503,101.39135551452635,5
235,8,CCA_with,5,5,0.9988684866557794,0.9991507372453002,100.26589584350586,1
236,8,CCA_with,5,5,0.9999746698061242,0.9998859031587352,101.8948585987091,7
237,8,CCA_with,5,5,0.9999349048927584,0.9999332980459554,101.5229949951172,5
238,8,CCA_with,5,5,1.000000636398492,0.99999940373081,100.77295327186584,3
239,8,multistart_CCA,5,5,0.9998087981038484,0.9996394231246122,130.1555244922638,-1
240,8,multistart_CCA,5,5,0.9999315502851815,0.9998440710910697,135.53526878356934,-1
241,8,multistart_CCA,5,5,0.9999936646977584,0.999979349076966,140.2519404888153,-1
242,8,multistart_CCA,5,5,0.9999839816530544,0.99998361830784,131.39662647247314,-1
243,8,multistart_CCA,5,5,0.7480539802170871,-0.193206336949912,128.56098628044128,-1
244,8,benders_CCA_without,5,5,0.5572353998963573,-0.2997833231327242,1101.4034373760223,10
245,8,benders_CCA_without,5,5,0.5633867870723854,-0.1546962203058759,1101.3910014629364,10
246,8,benders_CCA_without,5,5,0.5668310080978318,-0.2027778195790766,1101.4072468280792,10
247,8,benders_CCA_without,5,5,0.4908010142062687,-0.4143295242689754,1101.3043503761292,10
248,8,benders_CCA_without,5,5,0.5461742285195101,0.0461176832273893,1101.4710931777954,10
249,8,benders_CCA_with,5,5,1.0005097553465092,0.9999094895151304,748.0151331424713,4
250,8,benders_CCA_with,5,5,1.0001404062540096,0.9998223490682592,927.5276403427124,7
251,8,benders_CCA_with,5,5,0.9997656129481834,0.9984923313195256,1116.20463681221,9
252,8,benders_CCA_with,5,5,0.9996716926013892,0.9996974839936577,1157.9478521347046,9
253,8,benders_CCA_with,5,5,1.0000714202847625,0.999271292338862,1172.012731552124,10
254,8,kernelsearch_CCA_without,5,5,1.0,1.0,860.1628649234772,-1
255,8,kernelsearch_CCA_without,5,5,1.000242894934367,0.9996703076257026,860.0855708122253,-1
256,8,kernelsearch_CCA_without,5,5,1.00009504167083,0.999259304830504,859.9925518035889,-1
257,8,kernelsearch_CCA_without,5,5,1.0003564266436984,0.9999283936340086,860.4332222938538,-1
258,8,kernelsearch_CCA_without,5,5,1.000442445055192,0.9998618451398892,858.9556736946106,-1
259,8,kernelsearch_CCA_with,5,5,1.0,1.0,860.2222430706024,-1
260,8,kernelsearch_CCA_with,5,5,1.000242894934367,0.9996703076257026,860.1357777118683,-1
261,8,kernelsearch_CCA_with,5,5,1.00009504167083,0.999259304830504,859.9952621459961,-1
262,8,kernelsearch_CCA_with,5,5,1.0003564266436984,0.9999283936340086,860.3714182376862,-1
263,8,kernelsearch_CCA_with,5,5,1.000442445055192,0.9998618451398892,859.1341950893402,-1
264,8,combined_CCA,5,5,1.0007142992245477,0.999890820057788,2.769526720046997,-1
265,8,combined_CCA,5,5,1.0006667280289538,0.9999499389815264,2.58594822883606,-1
266,8,combined_CCA,5,5,1.000759927849754,0.9999477731478218,2.6178314685821533,-1
267,8,combined_CCA,5,5,1.000641446464639,0.9999061711502144,2.6230809688568115,-1
268,8,combined_CCA,5,5,1.0006905881266357,0.9999145683673034,3.093963146209717,-1
269,9,greedy_CCA,3,3,0.9999999999994128,1.0,0.3362665176391601,-1
270,9,greedy_CCA,3,3,0.9999999999993884,1.0,0.3327670097351074,-1
271,9,greedy_CCA,3,3,0.9999999999994246,1.0,0.3285002708435058,-1
